Quantidade;DataHoraProducaoAux;cd_Referencia;ds_Prod;qtdItem;dt_LimiteEntrega;cdEnt;Nome;Apelido;dt_Pedido;cdPedido;ds_potencia;PotenciaKVA;nrofasesTrafo;ds_classeTensaoTrafo;dt_criacao;NroRevisao;dt_Revisao;ds_TensaoTrafo;ds_TensaoTrafoSec;ds_TapsTrafo;cd_SglEstado;DiaSemana;SemanaAno;Ano;Mes;ds_TpEnrolamentoNucleo;Ds_tpConstrTrafo;Dia;cd_TpEnrolamentoNucleo;ds_TensaoTrafoDesp;QtdProduzida;TotalJC;TotalAM;TotalEMP;TotalEMPLM;TotalENR;TotalSL;cdEntEmpDesti;SeqPlano;QtdAproduzirTotal;QtdAproduzir;Data_Snapshot
27;2026-08-13;TPD-378294;TRANSFORMADOR 75kVA 15kV 3F 380/220V 13800V                                                                             ;200;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;75 kVA    ;75.0;TRI;15kV           ;2024-05-31;1;2025-05-21;13800/13200/12600 V                                                   ;380/220V                                                              ;3              ;MA;QUI;33;2026;8;EMP                                     ;Selado              ;13;3;13800V                                                                ;0;0;0;27;0;0;0;1;126.0;200;27;2026-08-25
7;2026-08-13;TPD-390832;TRANSFORMADOR 10kVA 24,2kV 1F 240/120V 13337V                                                                           ;11;2026-09-25;11419;Cemig Distribuição S/A;Cemig D;2026-06-26 00:00:00;69613;10 kVA    ;10.0;MON;24,2 kV        ;2025-01-06;0;;13.337 / 12.702 / 12.067 V                                            ;240/120V                                                              ;3              ;MG;QUI;33;2026;8;ENR                                     ;Selado              ;13;1;12702V                                                                ;0;0;0;0;0;7;0;1;117.0;11;7;2026-08-25
10;2026-08-13;TPD-392938;TRANSFORMADOR 37,5kVA 15kV 1F 240/120V 7967V                                                                            ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;37,5 kVA  ;37.5;MON;15kV           ;2024-08-06;0;;7.967 / 7.621 / 7.275 V                                               ;240/120V                                                              ;3              ;MT;QUI;33;2026;8;JC                                      ;Selado              ;13;2;7967V                                                                 ;0;10;0;0;0;0;0;1;124.0;10;10;2026-08-25
4;2026-08-13;TPD-398756;TRANSFORMADOR 25kVA 15kV 1F 230/115V 7275V                                                                              ;20;2026-09-01;120245;Energisa Minas Rio - Distribuidora de Energia S.A;EMR - Energisa MG;2026-05-21 10:19:17;68200;25 kVA    ;25.0;MON;15kV           ;2024-11-01;1;2025-08-06;7275/6928/6582/6235/5889V                                             ;230/115V                                                              ;5              ;MG;QUI;33;2026;8;JC                                      ;Selado              ;13;2;6582V                                                                 ;0;4;0;0;0;0;0;1;121.0;20;4;2026-08-25
12;2026-08-13;TPD-398787;TRANSFORMADOR 25kVA 15kV 1F 230V 8660V                                                                                  ;20;2026-09-01;11501;Energisa Paraiba - Distribuidora de Energia S/A;EPB - Energisa PB;2026-06-23 16:14:26;69485;25 kVA    ;25.0;MON;15kV           ;2025-06-17;0;;8660/8314/7967/7621/7275V                                             ;230V                                                                  ;5              ;PB;QUI;33;2026;8;JC                                      ;Selado              ;13;2;7967V                                                                 ;0;12;0;0;0;0;0;1;122.0;20;12;2026-08-25
15;2026-08-13;TPD-398795;TRANSFORMADOR 15kVA 36,2kV 1F 254/127V 21651V                                                                           ;100;2026-09-01;11415;Energisa Mato Grosso - Distribuidora de Energia S.A;EMT - Energisa MT;2026-05-21 09:50:44;68194;15 kVA    ;15.0;MON;36,2kV         ;2024-11-01;0;;21.651 / 20.785 / 19.919 / 19.053 / 18.187 V                          ;254/127V                                                              ;5              ;MT;QUI;33;2026;8;JC                                      ;Selado              ;13;2;19919V                                                                ;0;15;0;0;0;0;0;1;120.0;100;15;2026-08-25
18;2026-08-13;TPD-402969;TRANSFORMADOR 45kVA 15kV 3F 380/220V 13800V                                                                             ;130;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;45 kVA    ;45.0;TRI;15kV           ;2025-01-30;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;MA;QUI;33;2026;8;EMP                                     ;Selado              ;13;3;13800V                                                                ;0;0;0;18;0;0;0;1;125.0;130;18;2026-08-25
1;2026-08-13;TPD-402970;TRANSFORMADOR 150kVA 15kV 3F 380/220V 13800V                                                                            ;29;2026-08-20;11418;Equatorial Goiás Distribuidora de Energia S/A.;EQTL - GO;2026-06-25 09:29:56;69549;150 kVA   ;150.0;TRI;15kV           ;2024-12-30;2;2025-01-24;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;GO;QUI;33;2026;8;EMP-LM                                  ;Selado              ;13;6;13800V                                                                ;0;0;0;0;1;0;0;1;130.0;29;1;2026-08-25
10;2026-08-13;TPD-420719;TRANSFORMADOR 25kVA 36,2kV 1F 254/127V 21651V                                                                           ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;25 kVA    ;25.0;MON;36,2kV         ;2025-10-23;0;;21.651 / 20.785 / 19.919 / 19.053 / 18.187 V                          ;254/127V                                                              ;5              ;MT;QUI;33;2026;8;JC                                      ;Selado              ;13;2;19919V                                                                ;0;10;0;0;0;0;0;1;123.0;10;10;2026-08-25
2;2026-08-13;TPD-420755;TRANSFORMADOR 150kVA 15kV 3F 220/127V 13200V                                                                            ;5;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;150 kVA   ;150.0;TRI;15kV           ;2025-11-12;0;;13200V                                                                ;220/127V                                                              ;1              ;MT;QUI;33;2026;8;EMP                                     ;Selado              ;13;3;13200V                                                                ;0;0;0;2;0;0;0;1;128.0;5;2;2026-08-25
1;2026-08-13;TPD-424050;TRANSFORMADOR 15kVA 15kV 3F 220/127V 14400V                                                                             ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;15 kVA    ;15.0;TRI;15kV           ;2025-11-28;0;;14.400 / 13.800 / 13.200 / 12.600 V                                   ;220/127V                                                              ;4              ;MT;QUI;33;2026;8;JC                                      ;Selado              ;13;2;13800V                                                                ;0;1;0;0;0;0;0;1;119.0;6;1;2026-08-25
17;2026-08-13;TPD-434527;TRANSFORMADOR 112,5kVA 15kV 3F 220/127V 14400V                                                                          ;40;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;112,5 kVA ;112.5;TRI;15kV           ;2026-06-15;0;;14400/13800/13200/12600V                                              ;220/127V                                                              ;4              ;MT;QUI;33;2026;8;EMP                                     ;Selado              ;13;3;13800V                                                                ;0;0;0;17;0;0;0;1;127.0;40;17;2026-08-25
1;2026-08-13;TPD-435046;TRANSFORMADOR 150kVA 15kV 3F 220/127V 14400V                                                                            ;5;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;150 kVA   ;150.0;TRI;15kV           ;2026-06-17;0;;14400/13800/13200/12600V                                              ;220/127V                                                              ;4              ;MT;QUI;33;2026;8;EMP                                     ;Selado              ;13;3;13800V                                                                ;0;0;0;1;0;0;0;1;129.0;5;1;2026-08-25
66;2026-08-14;TPD-378142;TRANSFORMADOR 10kVA 15kV 1F 220V 7967V                                                                                  ;74;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;10 kVA    ;10.0;MON;15kV           ;2024-03-04;2;2024-09-02;7.967 / 7.621 / 7.275 V                                               ;220V                                                                  ;3              ;MA;SEX;33;2026;8;JC                                      ;Selado              ;14;2;7967V                                                                 ;0;66;0;0;0;0;0;1;0.0;74;66;2026-08-25
17;2026-08-14;TPD-378153;TRANSFORMADOR 15kVA 15kV 1F 254/127V 7967V                                                                              ;30;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;15 kVA    ;15.0;MON;15kV           ;2024-06-07;1;2024-08-09;7.967 / 7.621 / 7.275 V                                               ;254/127V                                                              ;3              ;MA;SEX;33;2026;8;JC                                      ;Selado              ;14;2;7967V                                                                 ;0;17;0;0;0;0;0;1;0.0;30;17;2026-08-25
8;2026-08-14;TPD-378267;TRANSFORMADOR 25kVA 36,2kV 1F 440/220V 19919V                                                                           ;20;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;25 kVA    ;25.0;MON;36,2kV         ;2026-02-19;0;;19919/19053/18187 V                                                   ;440/220V                                                              ;3              ;MA;SEX;33;2026;8;JC                                      ;Selado              ;14;2;19919V                                                                ;0;8;0;0;0;0;0;1;134.0;20;8;2026-08-25
27;2026-08-14;TPD-378294;TRANSFORMADOR 75kVA 15kV 3F 380/220V 13800V                                                                             ;200;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;75 kVA    ;75.0;TRI;15kV           ;2024-05-31;1;2025-05-21;13800/13200/12600 V                                                   ;380/220V                                                              ;3              ;MA;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;27;0;0;0;1;137.0;200;27;2026-08-25
1;2026-08-14;TPD-388239;TRANSFORMADOR 150kVA 15kV 3F 380/220V 13800V                                                                            ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;150 kVA   ;150.0;TRI;15kV           ;2024-08-15;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;MT;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;1;0;0;0;1;141.0;10;1;2026-08-25
8;2026-08-14;TPD-398787;TRANSFORMADOR 25kVA 15kV 1F 230V 8660V                                                                                  ;20;2026-09-01;11501;Energisa Paraiba - Distribuidora de Energia S/A;EPB - Energisa PB;2026-06-23 16:14:26;69485;25 kVA    ;25.0;MON;15kV           ;2025-06-17;0;;8660/8314/7967/7621/7275V                                             ;230V                                                                  ;5              ;PB;SEX;33;2026;8;JC                                      ;Selado              ;14;2;7967V                                                                 ;0;8;0;0;0;0;0;1;133.0;20;8;2026-08-25
22;2026-08-14;TPD-398795;TRANSFORMADOR 15kVA 36,2kV 1F 254/127V 21651V                                                                           ;100;2026-09-01;11415;Energisa Mato Grosso - Distribuidora de Energia S.A;EMT - Energisa MT;2026-05-21 09:50:44;68194;15 kVA    ;15.0;MON;36,2kV         ;2024-11-01;0;;21.651 / 20.785 / 19.919 / 19.053 / 18.187 V                          ;254/127V                                                              ;5              ;MT;SEX;33;2026;8;JC                                      ;Selado              ;14;2;19919V                                                                ;0;22;0;0;0;0;0;1;132.0;100;22;2026-08-25
18;2026-08-14;TPD-402969;TRANSFORMADOR 45kVA 15kV 3F 380/220V 13800V                                                                             ;130;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;45 kVA    ;45.0;TRI;15kV           ;2025-01-30;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;MA;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;18;0;0;0;1;136.0;130;18;2026-08-25
3;2026-08-14;TPD-420755;TRANSFORMADOR 150kVA 15kV 3F 220/127V 13200V                                                                            ;5;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;150 kVA   ;150.0;TRI;15kV           ;2025-11-12;0;;13200V                                                                ;220/127V                                                              ;1              ;MT;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13200V                                                                ;0;0;0;3;0;0;0;1;140.0;5;3;2026-08-25
1;2026-08-14;TPD-424050;TRANSFORMADOR 15kVA 15kV 3F 220/127V 14400V                                                                             ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;15 kVA    ;15.0;TRI;15kV           ;2025-11-28;0;;14.400 / 13.800 / 13.200 / 12.600 V                                   ;220/127V                                                              ;4              ;MT;SEX;33;2026;8;JC                                      ;Selado              ;14;2;13800V                                                                ;0;1;0;0;0;0;0;1;131.0;6;1;2026-08-25
4;2026-08-14;TPD-430093;TRANSFORMADOR 37,5kVA 36,2kV 1F 440/220V 19919V                                                                         ;20;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;37,5 kVA  ;37.5;MON;36,2kV         ;2026-04-29;0;;19919/19053/18187 V                                                   ;440/220V                                                              ;3              ;MA;SEX;33;2026;8;JC                                      ;Selado              ;14;2;19919V                                                                ;0;4;0;0;0;0;0;1;135.0;20;4;2026-08-25
16;2026-08-14;TPD-430093;TRANSFORMADOR 37,5kVA 36,2kV 1F 440/220V 19919V                                                                         ;36;2026-10-17;11418;Equatorial Goiás Distribuidora de Energia S/A.;EQTL - GO;2026-08-14 09:18:25;71349;37,5 kVA  ;37.5;MON;36,2kV         ;2026-04-29;0;;19919/19053/18187 V                                                   ;440/220V                                                              ;3              ;GO;SEX;33;2026;8;JC                                      ;Selado              ;14;2;19919V                                                                ;0;16;0;0;0;0;0;1;135.0;16;16;2026-08-25
4;2026-08-14;TPD-434527;TRANSFORMADOR 112,5kVA 15kV 3F 220/127V 14400V                                                                          ;40;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;112,5 kVA ;112.5;TRI;15kV           ;2026-06-15;0;;14400/13800/13200/12600V                                              ;220/127V                                                              ;4              ;MT;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;4;0;0;0;1;138.0;40;4;2026-08-25
13;2026-08-14;TPD-437671;TRANSFORMADOR 112,5kVA 15kV 3F 220/127V 14400V                                                                          ;20;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;112,5 kVA ;112.5;TRI;15kV           ;2026-07-20;1;2026-07-21;14.400 / 13.800 / 13.200 / 12.600 V                                   ;220/127V                                                              ;4              ;MT;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;13;0;0;0;1;139.0;20;13;2026-08-25
1;2026-08-14;TPD-438076;TRANSFORMADOR 75kVA 15kV 3F 380/220V 13800V                                                                             ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;75 kVA    ;75.0;TRI;15kV           ;2026-07-24;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;SC;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;1;0;0;0;1;313.0;1;1;2026-08-25
1;2026-08-14;TPD-438079;TRANSFORMADOR 45kVA 15kV 3F 380/220V 13800V                                                                             ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;45 kVA    ;45.0;TRI;15kV           ;2026-07-22;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;SC;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13800V                                                                ;0;0;0;1;0;0;0;1;316.0;1;1;2026-08-25
1;2026-08-14;TPD-438097;TRANSFORMADOR 15kVA 24,2kV 1F 440/220V 13337V                                                                           ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;15 kVA    ;15.0;MON;24,2 kV        ;2026-07-30;0;;13.337 / 12.702 / 12.067 V                                            ;440/220V                                                              ;3              ;SC;SEX;33;2026;8;JC                                      ;Selado              ;14;2;13337V                                                                ;0;1;0;0;0;0;0;1;309.0;1;1;2026-08-25
1;2026-08-14;TPD-438098;TRANSFORMADOR 25kVA 24,2kV 1F 440/220V 13337V                                                                           ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;25 kVA    ;25.0;MON;24,2 kV        ;2026-07-27;0;;13.337 / 12.702 / 12.067 V                                            ;440/220V                                                              ;3              ;SC;SEX;33;2026;8;ENR                                     ;Selado              ;14;1;13337V                                                                ;0;0;0;0;0;1;0;1;310.0;1;1;2026-08-25
1;2026-08-14;TPD-438099;TRANSFORMADOR 37,5kVA 24,2kV 1F 440/220V 13337V                                                                         ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;37,5 kVA  ;37.5;MON;24,2 kV        ;2026-07-28;0;;13.337 / 12.702 / 12.067 V                                            ;440/220V                                                              ;3              ;SC;SEX;33;2026;8;ENR                                     ;Selado              ;14;1;13337V                                                                ;0;0;0;0;0;1;0;1;311.0;1;1;2026-08-25
1;2026-08-14;TPD-438100;TRANSFORMADOR 50kVA 24,2kV 1F 440/220V 13337V                                                                           ;1;2026-09-01;11417;Celesc Distribuição S/A;Celesc Distribuição;2026-07-21 09:53:12;70371;50 kVA    ;50.0;MON;24,2 kV        ;2026-07-30;0;;13.337 / 12.702 / 12.067 V                                            ;440/220V                                                              ;3              ;SC;SEX;33;2026;8;EMP                                     ;Selado              ;14;3;13337V                                                                ;0;0;0;1;0;0;0;1;312.0;1;1;2026-08-25
8;2026-08-17;TPD-378142;TRANSFORMADOR 10kVA 15kV 1F 220V 7967V                                                                                  ;74;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;10 kVA    ;10.0;MON;15kV           ;2024-03-04;2;2024-09-02;7.967 / 7.621 / 7.275 V                                               ;220V                                                                  ;3              ;MA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;7967V                                                                 ;0;8;0;0;0;0;0;1;142.0;74;8;2026-08-25
20;2026-08-17;TPD-378155;TRANSFORMADOR 15kVA 15kV 1F 440/220V 7967V                                                                              ;50;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;15 kVA    ;15.0;MON;15kV           ;2024-04-06;0;;7967/7621/7275V                                                       ;440/220V                                                              ;3              ;MA;SEG;34;2026;8;ENR                                     ;Selado              ;17;1;7967V                                                                 ;0;0;0;0;0;20;0;1;145.0;42;20;2026-08-25
2;2026-08-17;TPD-378161;TRANSFORMADOR 25kVA 15kV 1F 254/127V 7967V                                                                              ;2;2026-10-14;11425;Equatorial Para Distribuidora de Energia S.A;EQTL - PA;2026-08-14 08:17:29;71340;25 kVA    ;25.0;MON;15kV           ;2024-01-30;4;2024-08-05;7967/7621/7275V                                                       ;254/127V                                                              ;3              ;PA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;7967V                                                                 ;0;2;0;0;0;0;0;1;149.0;2;2;2026-08-25
13;2026-08-17;TPD-378161;TRANSFORMADOR 25kVA 15kV 1F 254/127V 7967V                                                                              ;15;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;25 kVA    ;25.0;MON;15kV           ;2024-01-30;4;2024-08-05;7967/7621/7275V                                                       ;254/127V                                                              ;3              ;MA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;7967V                                                                 ;0;13;0;0;0;0;0;1;149.0;15;13;2026-08-25
12;2026-08-17;TPD-378267;TRANSFORMADOR 25kVA 36,2kV 1F 440/220V 19919V                                                                           ;20;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;25 kVA    ;25.0;MON;36,2kV         ;2026-02-19;0;;19919/19053/18187 V                                                   ;440/220V                                                              ;3              ;MA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;19919V                                                                ;0;12;0;0;0;0;0;1;151.0;20;12;2026-08-25
27;2026-08-17;TPD-378294;TRANSFORMADOR 75kVA 15kV 3F 380/220V 13800V                                                                             ;200;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;75 kVA    ;75.0;TRI;15kV           ;2024-05-31;1;2025-05-21;13800/13200/12600 V                                                   ;380/220V                                                              ;3              ;MA;SEG;34;2026;8;EMP                                     ;Selado              ;17;3;13800V                                                                ;0;0;0;27;0;0;0;1;153.0;200;27;2026-08-25
8;2026-08-17;TPD-380492;TRANSFORMADOR 25kVA 36,2kV 1F 254/127V 19919V                                                                           ;8;2026-10-14;11425;Equatorial Para Distribuidora de Energia S.A;EQTL - PA;2026-08-14 08:17:29;71340;25 kVA    ;25.0;MON;36,2kV         ;2024-03-12;0;;19919/19053/18187 V                                                   ;254/127V                                                              ;3              ;PA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;19919V                                                                ;0;8;0;0;0;0;0;1;150.0;8;8;2026-08-25
1;2026-08-17;TPD-380492;TRANSFORMADOR 25kVA 36,2kV 1F 254/127V 19919V                                                                           ;10;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;25 kVA    ;25.0;MON;36,2kV         ;2024-03-12;0;;19919/19053/18187 V                                                   ;254/127V                                                              ;3              ;MA;SEG;34;2026;8;JC                                      ;Selado              ;17;2;19919V                                                                ;0;1;0;0;0;0;0;1;150.0;10;1;2026-08-25
10;2026-08-17;TPD-386794;TRANSFORMADOR 112,5kVA 15kV 3F 220/127V 13800V                                                                          ;15;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;112,5 kVA ;112.5;TRI;15kV           ;2024-06-20;2;2025-07-03;13.800 / 13.200 / 12.600 V                                            ;220/127V                                                              ;3              ;MT;SEG;34;2026;8;EMP                                     ;Selado              ;17;3;13800V                                                                ;0;0;0;10;0;0;0;1;154.0;15;10;2026-08-25
4;2026-08-17;TPD-388239;TRANSFORMADOR 150kVA 15kV 3F 380/220V 13800V                                                                            ;10;2026-08-31;1;TRAEL TRANSFORMADORES ELETRICOS LTDA;TRAEL- Matriz;2026-06-24 15:40:06;69530;150 kVA   ;150.0;TRI;15kV           ;2024-08-15;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;MT;SEG;34;2026;8;EMP                                     ;Selado              ;17;3;13800V                                                                ;0;0;0;4;0;0;0;1;156.0;10;4;2026-08-25
23;2026-08-17;TPD-398795;TRANSFORMADOR 15kVA 36,2kV 1F 254/127V 21651V                                                                           ;100;2026-09-01;11415;Energisa Mato Grosso - Distribuidora de Energia S.A;EMT - Energisa MT;2026-05-21 09:50:44;68194;15 kVA    ;15.0;MON;36,2kV         ;2024-11-01;0;;21.651 / 20.785 / 19.919 / 19.053 / 18.187 V                          ;254/127V                                                              ;5              ;MT;SEG;34;2026;8;JC                                      ;Selado              ;17;2;19919V                                                                ;0;23;0;0;0;0;0;1;148.0;100;23;2026-08-25
18;2026-08-17;TPD-402969;TRANSFORMADOR 45kVA 15kV 3F 380/220V 13800V                                                                             ;130;2026-09-01;152975;Equatorial S.A.;Equatorial S.A.;2026-06-24 00:00:00;69500;45 kVA    ;45.0;TRI;15kV           ;2025-01-30;0;;13.800 / 13.200 / 12.600 V                                            ;380/220V                                                              ;3              ;MA;SEG;34;2026;8;EMP                                     ;Selado              ;17;3;13800V                                                                ;0;0;0;18;0;0;0;1;152.0;130;18;2026-08-25
50;2026-08-17;TPD-413439;TRANSFORMADOR 15kVA 15kV 2F 220V 13800V                                                                                 ;50;2026-09-09;13322;Companhia Energética do Rio Grande do Norte Cosern;Cosern;2026-06-16 08:18:03;69243;15 kVA    ;15.0;BIF;15kV           ;2025-12-01;0;;13.800 / 13.200 / 12.600 / 12.000 / 11.400 V                          ;220V                                                                  ;5              ;RN;SEG;34;2026;8;JC                                      ;Selado              ;17;2;13800V                                                                ;0;50;0;0;0;0;0;1;146.0;50;50;2026-08-25
